271204023,2007-12-04,SAC,117,UTAH,107,53-56,38-76,42-89,50.0,47.2,5-9,5-15,55.6,33.3,36-47,18-22,76.6,81.8,57,65,6,14,11,11,40,40,15,21,8,5,5,5,26,32,15,9,10,8,-1,-1,26,33,1,2,0,0
271205003,2007-12-05,NO,76,DET,91,42-44,26-75,35-85,34.7,41.2,4-15,6-21,26.7,28.6,20-23,15-18,87.0,83.3,65,67,3,7,14,13,48,47,16,21,3,3,6,5,26,14,11,12,21,6,-1,-1,17,20,3,1,0,0
271205007,2007-12-05,DEN,107,LAL,111,58-62,36-80,40-84,45.0,47.6,3-14,10-26,21.4,38.5,32-43,21-32,74.4,65.6,69,64,10,10,12,11,47,43,21,28,8,12,4,8,30,34,15,20,23,18,-1,-1,24,32,1,1,0,0
271205009,2007-12-05,GS,120,MIL,90,57-36,45-86,35-87,52.3,40.2,15-22,3-13,68.2,23.1,15-16,17-25,93.8,68.0,54,74,3,14,10,16,41,44,29,19,16,9,6,4,34,50,33,18,29,5,-1,-1,21,16,0,0,0,0
271205010,2007-12-05,HOU,105,MEM,92,55-42,44-87,34-79,50.6,43.0,5-16,9-24,31.3,37.5,12-19,15-23,63.2,65.2,73,60,6,6,17,13,50,41,25,20,8,4,11,3,20,22,16,8,7,10,-1,-1,22,19,1,1,0,0
271205017,2007-12-05,NJ,93,NY,100,42-51,31-70,32-66,44.3,48.5,2-11,6-18,18.2,33.3,29-38,30-37,76.3,81.1,63,40,15,10,11,3,37,27,19,19,6,6,2,2,26,20,9,10,8,12,-1,-1,29,26,2,1,0,0
271205020,2007-12-05,PHI,103,BOS,113,57-52,44-79,40-76,55.7,52.6,4-14,10-22,28.6,45.5,11-16,23-26,68.8,88.5,48,48,11,7,8,9,29,32,22,22,5,10,2,3,26,22,9,20,17,6,-1,-1,21,18,0,0,0,0
271205024,2007-12-05,SA,97,DAL,95,42-49,36-79,31-69,45.6,44.9,6-19,4-12,31.6,33.3,19-22,29-35,86.4,82.9,46,54,7,12,6,4,33,38,14,15,6,7,3,2,24,30,23,11,13,10,-1,-1,27,24,1,1,0,0
271205025,2007-12-05,SEA,95,LAC,88,43-35,35-76,27-78,46.1,34.6,6-11,4-13,54.5,30.8,19-24,30-34,79.2,88.2,61,53,6,7,6,7,49,39,23,21,8,7,5,9,42,28,8,19,8,9,-1,-1,29,20,0,0,0,0
271205027,2007-12-05,WSH,105,CLE,86,53-34,44-83,32-74,53.0,43.2,4-12,10-20,33.3,50.0,13-16,12-14,81.3,85.7,66,39,8,4,13,6,45,29,23,19,7,5,10,2,24,30,15,8,4,11,-1,-1,12,17,0,0,0,0
271205028,2007-12-05,TOR,123,PHX,136,56-61,51-92,53-90,55.4,58.9,10-16,13-28,62.5,46.4,11-16,17-19,68.8,89.5,54,52,3,5,12,9,39,38,25,38,9,5,2,4,24,24,16,18,14,19,-1,-1,17,10,1,2,0,0
271205030,2007-12-05,CHA,82,CHI,91,42-39,31-76,33-69,40.8,47.8,6-26,4-12,23.1,33.3,14-24,21-27,58.3,77.8,55,59,9,7,9,8,37,44,14,23,9,6,3,3,30,40,11,19,6,9,-1,-1,25,24,1,1,0,0
271206001,2007-12-06,ATL,90,MIN,89,53-40,30-74,37-95,40.5,38.9,1-11,4-10,9.1,40.0,29-37,11-14,78.4,78.6,59,83,10,10,9,20,40,53,17,23,8,10,11,4,26,36,24,10,27,6,-1,-1,12,24,1,0,0,0
271206006,2007-12-06,DAL,109,DEN,122,56-64,36-87,46-91,41.4,50.5,7-22,5-10,31.8,50.0,30-34,25-36,88.2,69.4,76,60,6,9,16,9,54,42,22,25,3,13,3,6,38,16,7,16,14,24,-1,-1,26,26,4,1,0,0
271206022,2007-12-06,POR,112,MIA,106,56-42,42-83,44-86,50.6,51.2,7-17,5-10,41.2,50.0,21-28,13-24,75.0,54.2,61,68,8,11,13,15,40,42,25,24,3,5,6,2,20,26,16,4,4,18,-1,-1,19,22,0,0,0,0
271207002,2007-12-07,BOS,112,TOR,84,62-40,39-74,34-80,52.7,42.5,9-21,6-17,42.9,35.3,25-30,10-12,83.3,83.3,61,44,9,3,8,9,44,32,29,19,9,9,5,4,40,38,29,16,14,10,-1,-1,21,25,0,0,0,0
271207003,2007-12-07,NO,118,MEM,116,55-47,46-101,44-80,45.5,55.0,8-20,5-17,40.0,29.4,18-23,23-30,78.3,76.7,72,55,8,9,17,7,47,39,23,24,14,5,4,6,30,38,27,26,16,18,-1,-1,25,19,2,0,0,0
271207008,2007-12-07,DET,91,CHI,98,43-45,32-81,35-80,39.5,43.8,6-19,6-14,31.6,42.9,21-27,22-26,77.8,84.6,61,72,10,4,12,17,39,51,21,17,5,4,6,5,14,20,13,9,10,4,-1,-1,21,22,1,1,0,0
271207009,2007-12-07,GS,120,MIA,113,56-66,39-94,41-83,41.5,49.4,12-32,6-13,37.5,46.2,30-35,25-35,85.7,71.4,64,83,7,8,17,18,40,57,21,21,9,5,1,7,16,38,17,14,37,18,-1,-1,21,24,1,2,0,0
271207017,2007-12-07,NJ,89,HOU,96,33-48,35-83,35-75,42.2,46.7,7-13,7-14,53.8,50.0,12-14,19-24,85.7,79.2,65,51,5,6,14,7,46,38,19,23,6,10,4,4,34,24,5,20,4,2,-1,-1,20,15,2,0,0,0
271207019,2007-12-07,ORL,109,IND,115,62-54,35-81,39-86,43.2,45.3,12-35,11-20,34.3,55.0,27-33,26-33,81.8,78.8,66,62,12,8,11,11,43,43,22,29,11,14,5,6,48,32,18,32,23,19,-1,-1,26,23,0,2,0,0
271207020,2007-12-07,PHI,101,NY,90,53-49,42-86,37-86,48.8,43.0,4-9,8-18,44.4,44.4,13-17,8-17,76.5,47.1,65,68,8,12,12,15,45,41,22,20,4,7,7,2,24,24,17,18,15,8,-1,-1,15,18,0,0,0,0
271207023,2007-12-07,SAC,87,LAC,97,52-41,30-79,35-73,38.0,47.9,6-15,3-13,40.0,23.1,21-29,24-32,72.4,75.0,60,66,6,10,14,9,40,47,17,19,7,10,4,5,30,36,16,16,8,8,-1,-1,28,27,1,0,0,0
271207024,2007-12-07,SA,104,UTAH,98,50-51,32-73,39-72,43.8,54.2,10-27,3-9,37.0,33.3,30-38,17-24,78.9,70.8,52,56,8,11,11,8,33,37,21,26,10,4,3,2,26,40,22,13,3,4,-1,-1,23,32,0,0,0,0
271207025,2007-12-07,SEA,104,MIL,98,53-49,33-75,34-91,44.0,37.4,4-15,8-17,26.7,47.1,34-41,22-28,82.9,78.6,71,69,11,10,11,17,49,42,17,20,2,6,7,4,32,20,11,10,18,2,-1,-1,25,28,1,0,0,1
271207027,2007-12-07,WSH,107,PHX,122,55-60,46-97,50-91,47.4,54.9,3-11,11-28,27.3,39.3,12-15,11-15,80.0,73.3,64,58,7,7,14,9,43,42,20,42,7,6,3,4,22,24,12,13,9,14,-1,-1,13,10,2,0,0,1
271208001,2007-12-08,ATL,86,MEM,78,39-28,34-84,32-78,40.5,41.0,4-13,1-15,30.8,6.7,14-19,13-16,73.7,81.3,73,56,8,3,15,10,50,43,22,19,11,6,4,4,36,36,23,18,24,21,-1,-1,21,17,0,0,0,0
271208004,2007-12-08,CHI,81,BOS,92,43-47,31-86,33-64,36.0,51.6,3-16,7-23,18.8,30.4,16-22,19-22,72.7,86.4,59,56,9,4,13,7,37,45,20,22,8,5,3,9,18,38,23,13,5,10,-1,-1,18,20,1,0,0,0
271208006,2007-12-08,DAL,125,UTAH,117,58-48,43-72,46-76,59.7,60.5,9-16,3-6,56.3,50.0,30-35,22-31,85.7,71.0,46,55,3,5,12,16,31,34,25,25,7,9,5,2,26,30,22,11,11,10,-1,-1,20,26,2,0,0,0
271208007,2007-12-08,DEN,101,SAC,97,59-47,36-78,40-90,46.2,44.4,2-15,5-18,13.3,27.8,27-34,12-13,79.4,92.3,69,50,12,9,12,7,45,34,29,27,12,19,13,2,52,46,23,33,27,22,-1,-1,13,28,1,0,0,0
271208016,2007-12-08,MIN,100,PHX,93,55-56,40-90,38-83,44.4,45.8,4-13,7-25,30.8,28.0,16-22,10-15,72.7,66.7,84,49,10,8,19,8,55,33,17,29,7,6,1,12,32,30,15,16,9,20,-1,-1,18,20,1,0,0,0
271208018,2007-12-08,NY,77,PHI,105,37-49,25-70,43-81,35.7,53.1,5-23,7-13,21.7,53.8,22-31,12-22,71.0,54.5,49,75,14,14,8,14,27,47,12,26,7,14,4,5,36,32,17,24,6,12,-1,-1,17,22,1,0,1,1
271208030,2007-12-08,CHA,96,CLE,93,51-51,28-64,32-70,43.8,45.7,4-9,6-15,44.4,40.0,36-48,23-31,75.0,74.2,55,62,12,9,9,14,34,39,16,14,11,8,8,6,40,54,26,19,6,12,-1,-1,23,31,1,0,0,1
271209003,2007-12-09,NO,91,SEA,88,52-41,37-81,34-90,45.7,37.8,2-11,4-11,18.2,36.4,15-27,16-20,55.6,80.0,62,82,10,7,9,19,43,56,19,21,6,5,8,6,24,32,20,13,16,7,-1,-1,18,17,0,1,0,0
271209008,2007-12-09,DET,104,CHA,85,56-45,33-70,34-79,47.1,43.0,6-21,6-20,28.6,30.0,32-36,11-14,88.9,78.6,67,43,7,6,13,8,47,29,20,22,7,5,5,3,32,24,11,17,26,11,-1,-1,16,27,1,2,0,0
271209012,2007-12-09,LAC,94,MIA,100,51-51,37-80,39-77,46.3,50.6,5-13,3-6,38.5,50.0,15-18,19-27,83.3,70.4,51,53,9,13,6,6,36,34,32,23,8,6,3,5,32,26,19,21,10,2,-1,-1,23,18,1,2,0,0
271209013,2007-12-09,LAL,123,GS,113,60-59,43-81,44-95,53.1,46.3,8-18,8-33,44.4,24.2,29-38,17-22,76.3,77.3,52,73,8,9,6,16,38,48,27,25,7,6,9,5,32,34,14,23,5,18,-1,-1,21,26,1,1,0,0
271209022,2007-12-09,POR,117,MIL,113,57-51,40-71,40-92,56.3,43.5,9-18,8-20,50.0,40.0,28-31,25-28,90.3,89.3,50,63,8,10,8,16,34,37,25,23,8,10,6,1,36,28,23,23,17,18,-1,-1,24,25,0,1,0,0
271209027,2007-12-09,WSH,104,NJ,89,42-48,33-80,35-72,41.3,48.6,4-20,8-22,20.0,36.4,34-36,11-16,94.4,68.8,60,50,9,5,12,7,39,38,15,22,10,5,1,5,18,36,22,8,12,13,-1,-1,12,25,1,0,0,0
271209028,2007-12-09,TOR,93,HOU,80,34-45,36-86,28-70,41.9,40.0,3-9,7-19,33.3,36.8,18-23,17-24,78.3,70.8,75,55,9,12,18,8,48,35,23,15,7,5,7,7,20,30,24,14,11,2,-1,-1,19,20,0,1,0,1
271210018,2007-12-10,NY,89,DAL,99,36-49,33-82,36-67,40.2,53.7,6-14,8-19,42.9,42.1,17-22,19-29,77.3,65.5,66,50,13,9,14,7,39,34,13,21,4,5,0,9,24,18,5,17,2,5,-1,-1,20,18,0,2,0,0
271210019,2007-12-10,ORL,87,ATL,98,41-49,29-73,35-82,39.7,42.7,11-31,5-11,35.5,45.5,18-30,23-30,60.0,76.7,67,60,14,8,8,9,45,43,18,19,2,11,3,6,38,18,9,29,8,12,-1,-1,26,24,1,1,0,0
271210020,2007-12-10,PHI,100,HOU,88,56-42,41-80,30-73,51.3,41.1,3-8,5-19,37.5,26.3,15-22,23-25,68.2,92.0,54,64,8,5,11,16,35,43,24,14,12,7,5,1,26,46,24,14,17,11,-1,-1,22,19,0,1,0,0
271210021,2007-12-10,PHX,113,MIA,117,63-67,46-95,47-80,48.4,58.8,13-33,3-6,39.4,50.0,8-13,20-23,61.5,87.0,47,62,9,6,9,10,29,46,32,24,8,7,9,5,18,32,19,20,18,11,-1,-1,19,13,0,1,0,0
271210023,2007-12-10,SAC,96,MIL,93,47-49,36-78,36-84,46.2,42.9,8-18,8-16,44.4,50.0,16-25,13-17,64.0,76.5,69,58,12,11,13,11,44,36,20,19,10,6,8,1,28,28,13,18,11,2,-1,-1,18,20,2,1,0,0
271211001,2007-12-11,ATL,88,TOR,100,43-54,31-80,36-80,38.8,45.0,5-10,5-11,50.0,45.5,21-26,23-29,80.8,79.3,67,58,8,6,13,8,46,44,26,22,4,4,5,3,24,18,13,17,2,4,-1,-1,18,17,0,0,1,0
271211004,2007-12-11,CHI,123,SEA,96,67-49,51-95,38-77,53.7,49.4,8-16,3-11,50.0,27.3,13-16,17-24,81.3,70.8,64,47,9,6,11,7,44,34,35,27,10,4,3,6,22,36,24,8,21,10,-1,-1,17,16,0,0,0,0
271211005,2007-12-11,CLE,118,IND,105,65-49,41-75,38-82,54.7,46.3,9-18,9-24,50.0,37.5,27-35,20-27,77.1,74.1,59,51,6,6,9,8,44,37,23,25,9,8,5,3,32,26,12,20,14,16,-1,-1,24,24,0,2,0,0
271211009,2007-12-11,GS,96,SA,84,53-37,38-97,30-78,39.2,38.5,7-27,6-18,25.9,33.3,13-18,18-24,72.2,75.0,78,75,13,8,19,16,46,51,22,17,14,3,4,5,20,42,24,12,17,10,-1,-1,23,17,0,0,0,0
271211017,2007-12-11,NJ,82,LAC,91,46-46,26-81,33-74,32.1,44.6,2-14,3-12,14.3,25.0,28-36,22-31,77.8,71.0,69,74,10,10,17,13,42,51,17,22,11,8,6,5,26,40,10,10,10,15,-1,-1,25,26,2,1,0,0
271211026,2007-12-11,UTAH,89,POR,97,46-55,34-88,32-67,38.6,47.8,5-19,8-17,26.3,47.1,16-23,25-31,69.6,80.6,77,52,7,9,21,6,49,37,20,21,11,7,4,9,32,40,14,13,4,7,-1,-1,25,20,0,2,0,0
271211027,2007-12-11,WSH,102,MIN,88,56-46,39-92,33-81,42.4,40.7,9-24,4-15,37.5,26.7,15-18,18-20,83.3,90.0,85,51,8,6,20,10,57,35,24,20,8,3,4,4,24,20,10,17,22,10,-1,-1,15,15,0,0,0,1
271211029,2007-12-11,MEM,103,DET,113,48-61,37-79,41-81,46.8,50.6,5-14,4-15,35.7,26.7,24-31,27-32,77.4,84.4,62,53,8,6,12,9,42,38,15,29,2,9,4,6,26,18,11,13,4,19,-1,-1,21,25,4,1,0,0
271212002,2007-12-12,BOS,90,SAC,78,44-45,27-69,31-70,39.1,44.3,6-22,5-18,27.3,27.8,30-32,11-12,93.8,91.7,48,56,4,12,11,9,33,35,16,15,10,5,3,4,16,44,25,10,4,2,-1,-1,18,25,1,0,0,0
271212007,2007-12-12,DEN,105,NO,99,51-59,39-84,40-85,46.4,47.1,5-13,7-19,38.5,36.8,22-27,12-15,81.5,80.0,62,57,9,5,10,11,43,41,25,25,9,4,8,3,26,36,20,19,23,13,-1,-1,19,28,3,0,0,0
271212010,2007-12-12,HOU,80,DET,77,38-33,34-74,30-83,45.9,36.1,6-15,4-15,40.0,26.7,6-22,13-22,27.3,59.1,73,67,16,11,10,12,47,44,25,15,6,4,8,2,26,18,13,11,5,11,-1,-1,15,18,2,1,0,0
271212011,2007-12-12,IND,117,CHI,102,53-52,44-79,38-89,55.7,42.7,11-24,3-10,45.8,30.0,18-20,23-24,90.0,95.8,53,57,7,6,7,14,39,37,30,23,5,8,8,4,34,26,17,23,16,7,-1,-1,23,22,4,1,0,0
271212015,2007-12-12,MIL,100,ORL,86,53-40,35-70,26-77,50.0,33.8,5-15,10-30,33.3,33.3,25-36,24-39,69.4,61.5,65,65,9,17,8,10,48,38,24,15,4,7,2,3,42,36,18,25,12,11,-1,-1,32,31,0,0,0,0
271212018,2007-12-12,NY,110,SEA,117,56-53,45-95,47-81,47.4,58.0,6-21,5-12,28.6,41.7,14-20,18-25,70.0,72.0,76,48,10,4,19,8,47,36,17,20,6,9,1,3,28,24,10,27,4,10,-1,-1,22,21,0,0,0,0
271212020,2007-12-12,PHI,98,MIN,94,51-45,34-74,36-81,45.9,44.4,5-10,6-17,50.0,35.3,25-31,16-25,80.6,64.0,66,61,10,13,15,12,41,36,22,24,7,10,10,5,34,32,20,12,16,2,-1,-1,21,25,0,0,0,0
271212021,2007-12-12,PHX,103,UTAH,98,49-45,40-87,39-89,46.0,43.8,4-17,3-7,23.5,42.9,19-21,17-27,90.5,63.0,64,77,5,11,15,17,44,49,22,18,9,12,13,5,32,30,25,16,26,9,-1,-1,19,19,0,0,0,0
271212022,2007-12-12,POR,105,GS,95,54-49,38-82,35-87,46.3,40.2,6-18,13-35,33.3,37.1,23-30,12-13,76.7,92.3,65,64,12,7,11,14,42,43,26,23,3,7,5,4,22,30,13,12,2,18,-1,-1,13,25,1,1,0,0
271212028,2007-12-12,TOR,92,DAL,76,54-36,33-76,30-78,43.4,38.5,6-16,4-14,37.5,28.6,20-25,12-20,80.0,60.0,63,66,11,7,10,15,42,44,23,17,5,3,5,2,20,22,14,13,12,6,-1,-1,19,19,0,0,0,1
271212030,2007-12-12,CHA,108,LAC,103,43-55,40-80,35-78,50.0,44.9,6-13,9-22,46.2,40.9,22-31,24-31,71.0,77.4,63,56,9,7,10,10,44,39,26,21,7,5,6,5,22,28,21,13,15,6,-1,-1,23,24,1,1,0,0
271213013,2007-12-13,LAL,102,SA,97,51-43,38-88,32-78,43.2,41.0,6-21,13-35,28.6,37.1,20-28,20-26,71.4,76.9,68,61,7,7,11,8,50,46,20,25,11,4,2,4,16,32,24,8,17,2,-1,-1,22,22,2,0,0,0
271213014,2007-12-13,MIA,91,WSH,104,49-59,34-73,41-90,46.6,45.6,8-21,9-22,38.1,40.9,15-21,13-18,71.4,72.2,50,70,7,8,7,14,36,48,22,19,0,8,3,4,28,18,9,13,9,15,-1,-1,19,17,0,0,0,0
271214002,2007-12-14,BOS,104,MIL,82,46-44,35-75,34-79,46.7,43.0,8-20,4-19,40.0,21.1,26-30,10-13,86.7,76.9,56,60,4,5,11,13,41,42,19,20,12,8,3,0,26,40,26,18,11,9,-1,-1,14,23,1,2,0,0
271214004,2007-12-14,CHI,101,NY,96,48-45,39-83,36-87,47.0,41.4,5-16,8-15,31.3,53.3,18-21,16-21,85.7,76.2,63,65,5,9,12,13,46,43,26,23,5,10,15,2,30,28,15,11,20,12,-1,-1,17,22,0,0,0,0
271214006,2007-12-14,DAL,89,NO,80,43-35,35-74,30-84,47.3,35.7,3-8,5-19,37.5,26.3,16-20,15-18,80.0,83.3,61,68,4,5,12,17,45,46,22,12,5,9,7,1,34,28,22,12,18,10,-1,-1,20,22,1,0,0,0
271214008,2007-12-14,DET,91,ATL,81,47-33,33-73,27-76,45.2,35.5,4-15,0-5,26.7,0.0,21-29,27-35,72.4,77.1,64,67,8,5,11,15,45,47,21,12,3,10,6,2,28,22,8,13,12,19,-1,-1,24,28,1,0,0,0
271214009,2007-12-14,GS,108,LAL,106,47-54,40-90,36-85,44.4,42.4,12-25,6-17,48.0,35.3,16-20,28-37,80.0,75.7,61,79,7,9,11,17,43,53,19,20,11,9,4,5,30,42,21,27,24,20,-1,-1,28,17,3,1,1,0
271214011,2007-12-14,IND,93,TOR,104,52-41,39-90,37-81,43.3,45.7,9-22,10-21,40.9,47.6,6-10,20-23,60.0,87.0,62,63,10,5,11,12,41,46,27,25,7,6,8,7,28,30,23,18,9,5,-1,-1,23,19,2,0,0,0
271214016,2007-12-14,MIN,88,SEA,99,46-43,33-84,40-92,39.3,43.5,4-20,1-14,20.0,7.1,18-26,18-21,69.2,85.7,68,76,13,9,13,17,42,50,19,20,7,13,9,4,42,40,19,26,6,21,-1,-1,21,16,0,0,0,0
271214017,2007-12-14,NJ,105,CLE,97,50-57,39-80,38-81,48.8,46.9,5-18,7-23,27.8,30.4,22-31,14-16,71.0,87.5,71,49,12,3,14,11,45,35,27,21,8,6,3,1,22,28,23,7,18,6,-1,-1,15,29,2,0,0,0
271214020,2007-12-14,PHI,99,SAC,109,51-51,38-74,43-80,51.4,53.8,7-16,5-12,43.8,41.7,16-24,18-21,66.7,85.7,49,58,8,6,10,13,31,39,23,27,11,9,4,1,42,38,27,26,20,6,-1,-1,21,20,0,3,0,0
271214022,2007-12-14,POR,99,UTAH,91,53-54,30-68,37-94,44.1,39.4,2-11,0-13,18.2,0.0,37-46,17-23,80.4,73.9,57,77,12,9,6,18,39,50,17,21,7,6,6,3,28,24,15,22,11,16,-1,-1,24,30,2,1,0,0
271214029,2007-12-14,MEM,91,LAC,98,44-46,32-79,35-81,40.5,43.2,6-22,3-9,27.3,33.3,21-22,25-36,95.5,69.4,64,64,4,12,12,11,48,41,15,21,7,16,5,6,50,34,12,23,16,10,-1,-1,28,27,0,0,0,0
271214030,2007-12-14,CHA,87,ORL,103,51-42,36-79,37-69,45.6,53.6,5-19,7-24,26.3,29.2,10-20,22-38,50.0,57.9,54,68,8,12,10,11,36,45,24,20,8,7,1,6,28,32,15,16,8,11,-1,-1,29,22,0,2,0,0
271215001,2007-12-15,ATL,93,CHA,84,49-41,33-68,32-66,48.5,48.5,5-12,4-14,41.7,28.6,22-30,16-27,73.3,59.3,48,55,9,9,6,9,33,37,24,18,11,6,4,2,30,40,20,20,23,14,-1,-1,22,28,0,0,0,0
271215003,2007-12-15,NO,101,PHX,98,59-46,37-91,38-80,40.7,47.5,12-23,8-20,52.2,40.0,15-18,14-16,83.3,87.5,68,51,6,5,13,5,49,41,24,28,5,6,1,6,22,22,13,14,8,23,-1,-1,12,20,1,0,0,0
271215005,2007-12-15,CLE,86,PHI,92,46-51,32-75,32-83,42.7,38.6,3-12,5-14,25.0,35.7,19-23,23-28,82.6,82.1,59,66,12,7,8,14,39,45,23,15,2,9,7,5,38,34,15,12,17,35,-1,-1,23,20,1,0,0,0
271215010,2007-12-15,HOU,83,DAL,96,41-38,31-76,36-71,40.8,50.7,6-19,7-15,31.6,46.7,15-19,17-18,78.9,94.4,64,45,8,8,16,8,40,29,16,21,7,14,4,2,38,24,10,21,7,6,-1,-1,18,15,1,3,0,0
271215014,2007-12-15,MIA,103,IND,106,55-52,35-75,38-85,46.7,44.7,3-14,8-25,21.4,32.0,30-37,22-32,81.1,68.8,57,69,10,14,9,13,38,42,23,21,11,6,7,4,40,36,19,17,9,16,-1,-1,29,29,0,2,0,0
271215015,2007-12-15,MIL,95,MIN,92,40-42,33-77,38-82,42.9,46.3,9-22,5-12,40.9,41.7,20-22,11-13,90.9,84.6,54,58,5,10,11,9,38,39,26,24,6,4,5,2,16,26,17,11,11,19,-1,-1,11,21,1,0,0,0
271215018,2007-12-15,NY,94,NJ,86,40-38,32-76,37-80,42.1,46.3,6-22,5-16,27.3,31.3,24-36,7-16,66.7,43.8,77,52,15,8,14,7,48,37,14,20,4,6,2,5,26,20,3,11,2,6,-1,-1,18,28,0,0,0,0
271215019,2007-12-15,ORL,119,MEM,123,59-55,42-82,45-85,51.2,52.9,8-25,12-32,32.0,37.5,27-35,21-26,77.1,80.8,66,46,8,6,13,6,45,34,25,26,4,7,2,6,28,20,15,24,9,16,-1,-1,20,27,0,0,0,0
271215024,2007-12-15,SA,102,DEN,91,56-50,41-84,36-76,48.8,47.4,11-22,6-15,50.0,40.0,9-13,13-15,69.2,86.7,66,40,11,6,12,5,43,29,30,23,4,11,2,8,40,34,21,17,5,25,-1,-1,15,20,0,2,0,0
271215026,2007-12-15,UTAH,96,SEA,75,51-40,37-75,26-79,49.3,32.9,2-7,4-11,28.6,36.4,20-25,19-23,80.0,82.6,60,56,15,8,5,11,40,37,24,17,15,8,6,5,36,38,19,15,17,11,-1,-1,24,20,1,1,0,0
271215027,2007-12-15,WSH,92,SAC,79,52-51,34-81,29-67,42.0,43.3,9-22,7-20,40.9,35.0,15-17,14-23,88.2,60.9,54,61,3,8,10,9,41,44,20,20,7,3,3,5,24,40,18,9,10,13,-1,-1,22,19,0,1,0,0
271216007,2007-12-16,DEN,105,POR,116,49-61,39-80,48-88,48.8,54.5,8-20,6-16,40.0,37.5,19-25,14-19,76.0,73.7,52,69,10,10,11,18,31,41,26,24,7,7,8,6,28,30,14,22,21,11,-1,-1,20,23,2,0,0,0
271216008,2007-12-16,DET,109,GS,87,58-35,41-81,33-79,50.6,41.8,7-18,6-22,38.9,27.3,20-24,15-23,83.3,65.2,65,58,6,13,12,13,47,32,23,23,8,6,11,2,24,34,15,13,9,9,-1,-1,20,19,1,1,0,0
271216013,2007-12-16,LAL,113,LAC,92,57-44,43-80,33-85,53.8,38.8,10-24,3-9,41.7,33.3,17-22,23-31,77.3,74.2,58,69,7,7,7,18,44,44,30,17,6,11,7,1,28,28,18,20,5,11,-1,-1,24,18,0,1,1,0
271216028,2007-12-16,TOR,77,BOS,90,36-50,28-72,37-75,38.9,49.3,7-18,7-18,38.9,38.9,14-19,9-16,73.7,56.3,58,49,7,10,9,4,42,35,16,18,3,8,5,5,36,18,4,21,3,4,-1,-1,20,19,0,2,0,0
271217001,2007-12-17,ATL,116,UTAH,111,51-53,38-66,40-83,57.6,48.2,4-12,2-8,33.3,25.0,36-50,29-42,72.0,69.0,65,63,13,15,14,16,38,32,25,26,10,10,6,2,42,26,18,19,19,13,-1,-1,31,35,0,1,0,0
271217005,2007-12-17,CLE,104,MIL,99,46-44,38-95,39-92,40.0,42.4,3-17,5-25,17.6,20.0,25-32,16-22,78.1,72.7,74,79,9,11,15,15,50,53,25,22,8,4,7,7,22,38,14,9,9,5,-1,-1,23,28,0,0,0,0
271217006,2007-12-17,DAL,111,ORL,108,57-54,42-80,44-84,52.5,52.4,4-16,5-14,25.0,35.7,23-25,15-20,92.0,75.0,52,50,3,4,8,9,41,37,27,20,3,5,4,1,20,14,11,10,11,15,-1,-1,18,19,0,1,0,0
271217014,2007-12-17,MIA,91,MIN,87,41-47,29-78,33-86,37.2,38.4,2-8,4-17,25.0,23.5,31-42,17-23,73.8,73.9,70,73,8,17,13,11,49,45,17,15,10,5,11,4,28,40,19,7,12,9,-1,-1,19,33,2,0,0,0
271217018,2007-12-17,NY,92,IND,119,46-53,30-79,49-84,38.0,58.3,4-14,11-23,28.6,47.8,28-36,10-10,77.8,100.0,61,55,6,2,15,9,40,44,16,29,12,10,1,6,38,40,21,23,15,15,-1,-1,15,23,0,0,0,0
271217022,2007-12-17,POR,88,NO,76,37-39,33-79,31-76,41.8,40.8,7-20,4-26,35.0,15.4,15-20,10-14,75.0,71.4,60,70,12,5,12,18,36,47,21,14,6,6,6,6,20,28,15,12,6,8,-1,-1,16,21,0,2,0,0
271217024,2007-12-17,SA,95,PHX,100,50-51,39-85,36-77,45.9,46.8,5-23,6-18,21.7,33.3,12-15,22-27,80.0,81.5,68,46,6,2,13,6,49,38,23,24,3,8,3,8,28,20,13,18,0,19,-1,-1,25,18,2,1,0,0
271217029,2007-12-17,MEM,117,GS,125,56-66,44-85,47-88,51.8,53.4,9-29,7-24,31.0,29.2,20-29,24-30,69.0,80.0,48,69,6,4,7,13,35,52,23,24,7,10,2,1,32,30,19,22,33,32,-1,-1,27,28,0,1,0,0
271218004,2007-12-18,CHI,91,LAL,103,45-49,38-79,37-86,48.1,43.0,3-12,6-22,25.0,27.3,12-17,23-28,70.6,82.1,52,72,4,3,7,17,41,52,27,29,6,7,7,6,36,26,9,24,13,15,-1,-1,22,19,0,2,0,0
271218012,2007-12-18,LAC,77,TOR,80,49-41,30-77,30-80,39.0,37.5,5-14,3-15,35.7,20.0,12-14,17-26,85.7,65.4,69,61,8,7,11,11,50,43,23,19,2,7,4,9,34,12,3,7,0,4,-1,-1,20,17,0,0,0,0
271218017,2007-12-18,NJ,101,SAC,106,50-52,39-77,35-77,50.6,45.5,4-15,13-21,26.7,61.9,19-26,23-28,73.1,82.1,69,43,11,5,13,7,45,31,27,23,7,9,9,5,44,32,16,28,20,20,-1,-1,20,20,1,1,0,0
271219001,2007-12-19,ATL,114,MIA,111,51-47,41-79,33-71,51.9,46.5,1-11,3-9,9.1,33.3,31-36,42-49,86.1,85.7,60,48,6,8,12,8,42,32,28,24,9,10,0,5,34,34,14,18,23,10,-1,-1,36,26,1,2,0,0
