id,date,home_team,home_points,away_team,away_points,half_time_score,fg_made_attempted_home,fg_made_attempted_away,field_goal_%_home,field_goal_%_away,3pt_made_attempted_home,3pt_made_attempted_away,three_point_%_home,three_point_%_away,ft_made_attempted_home,ft_made_attempted_away,free_throw_%_home,free_throw_%_away,total_rebounds_home,total_rebounds_away,offensive_rebounds_home,offensive_rebounds_away,defensive_rebounds_home,defensive_rebounds_away,team_rebounds_home,team_rebounds_away,assists_home,assists_away,steals_home,steals_away,blocks_home,blocks_away,turnovers_home,turnovers_away,points_home,points_away,fast_break_points_home,fast_break_points_away,points_in_paint_home,points_in_paint_away,personal_fouls_home,personal_fouls_away,technical_fouls_home,technical_fouls_away,flagrant_fouls_home,flagrant_fouls_away
320106019,2012-01-06,ORL,83,CHI,97,43-53,30-75,38-86,40.0,44.2,7-20,8-14,35.0,57.1,16-21,13-17,76.2,76.5,49,53,9,14,28,32,12,7,15,27,5,10,3,4,36,24,11,14,4,11,40,38,16,18,1,1,0,0
320106020,2012-01-06,PHI,96,DET,73,43-34,39-85,31-86,45.9,36.0,5-18,0-10,27.8,0.0,13-16,11-14,81.3,78.6,56,51,13,14,36,28,7,9,23,18,9,9,8,3,24,32,27,14,24,13,46,46,12,17,0,0,0,0
320106021,2012-01-06,PHX,102,POR,77,49-34,37-79,25-77,46.8,32.5,7-20,2-19,35.0,10.5,21-25,25-35,84.0,71.4,56,52,12,12,35,26,9,14,20,16,9,7,7,6,32,34,21,8,15,15,40,32,28,22,1,1,0,0
320106025,2012-01-06,OKC,109,HOU,94,58-41,42-80,36-78,52.5,46.2,6-14,3-13,42.9,23.1,19-25,19-27,76.0,70.4,48,46,8,11,31,29,9,6,20,19,7,6,4,6,22,24,9,12,17,16,54,44,18,22,1,0,0,0
320106026,2012-01-06,UTAH,94,MEM,85,45-47,36-71,33-80,50.7,41.3,2-8,4-17,25.0,23.5,20-30,15-21,66.7,71.4,44,54,8,12,30,29,6,13,17,16,10,9,10,10,30,40,23,16,13,12,52,42,19,25,1,1,0,0
320106027,2012-01-06,WSH,96,NY,99,47-46,41-85,39-89,48.2,43.8,6-14,6-18,42.9,33.3,8-13,15-21,61.5,71.4,49,56,10,15,34,34,5,7,18,22,11,14,12,3,46,40,15,27,31,15,56,44,26,18,1,0,0,0
320106028,2012-01-06,TOR,85,NJ,97,40-48,33-73,31-80,45.2,38.8,6-17,15-31,35.3,48.4,13-19,20-27,68.4,74.1,45,57,9,13,30,31,6,13,19,21,7,6,10,0,26,20,7,21,8,10,28,22,26,19,1,0,0,0
320106030,2012-01-06,CHA,96,ATL,102,38-43,40-87,42-95,46.0,44.2,7-18,7-20,38.9,35.0,9-13,11-16,69.2,68.8,52,57,13,16,30,30,9,11,23,29,5,8,9,4,30,30,17,11,12,2,44,46,20,18,0,1,0,0
320107001,2012-01-07,ATL,109,CHI,94,63-45,47-83,36-82,56.6,43.9,9-12,6-14,75.0,42.9,6-6,16-20,100.0,80.0,38,48,4,17,27,26,7,5,32,21,16,8,8,5,28,40,23,19,27,17,54,48,16,9,1,1,0,0
320107006,2012-01-07,DAL,96,NO,81,52-41,32-74,26-64,43.2,40.6,8-19,6-11,42.1,54.5,24-29,23-28,82.8,82.1,44,46,6,6,29,33,9,7,22,17,12,11,2,0,28,42,26,17,16,14,32,30,21,19,0,5,0,1
320107008,2012-01-07,DET,80,NY,103,42-64,29-78,39-83,37.2,47.0,9-26,8-28,34.6,28.6,13-22,17-20,59.1,85.0,49,56,15,12,26,36,8,8,17,26,8,12,5,5,42,24,20,23,7,8,32,50,21,20,0,2,0,0
320107009,2012-01-07,GS,87,UTAH,88,46-45,29-70,32-81,41.4,39.5,7-19,4-16,36.8,25.0,22-24,20-28,91.7,71.4,49,51,10,15,32,28,7,8,19,25,3,9,3,5,34,18,6,25,11,15,34,30,23,22,2,1,0,0
320107010,2012-01-07,HOU,95,OKC,98,46-48,38-87,36-85,43.7,42.4,5-14,7-21,35.7,33.3,14-15,19-22,93.3,86.4,48,54,14,18,27,26,7,10,23,18,7,3,5,3,26,32,22,15,19,6,40,38,21,16,0,0,0,0
320107011,2012-01-07,IND,99,CHA,77,43-49,39-77,29-89,50.6,32.6,2-9,5-16,22.2,31.3,19-26,14-21,73.1,66.7,50,62,13,22,32,26,5,14,15,12,6,4,6,7,22,26,12,8,14,3,46,36,20,21,2,1,0,0
320107012,2012-01-07,LAC,92,MIL,86,38-40,31-69,29-80,44.9,36.3,4-19,6-20,21.1,30.0,26-40,22-27,65.0,81.5,50,58,8,13,29,29,13,16,17,18,10,7,9,2,28,30,15,13,9,14,36,34,23,31,1,1,0,1
320107017,2012-01-07,NJ,90,MIA,101,35-57,28-83,38-76,33.7,50.0,10-33,5-15,30.3,33.3,24-32,20-24,75.0,83.3,52,53,18,10,25,35,9,8,24,27,14,12,3,8,44,46,20,26,11,34,26,50,21,27,1,1,0,0
320107020,2012-01-07,PHI,97,TOR,62,41-34,36-83,27-85,43.4,31.8,5-21,1-12,23.8,8.3,20-27,7-12,74.1,58.3,62,55,11,15,40,33,11,7,20,15,13,4,8,5,16,38,18,7,14,6,34,28,10,20,2,0,0,0
320107024,2012-01-07,SA,121,DEN,117,62-55,49-89,46-81,55.1,56.8,9-20,8-16,45.0,50.0,14-18,17-26,77.8,65.4,45,43,15,10,23,23,7,10,27,25,6,9,5,4,32,30,16,25,9,28,54,60,19,17,0,1,0,0
320108013,2012-01-08,LAL,90,MEM,82,56-46,35-74,38-93,47.3,40.9,6-19,1-9,31.6,11.1,14-21,5-10,66.7,50.0,65,41,13,9,40,25,12,7,24,23,6,18,5,4,54,18,7,24,10,31,26,40,11,18,0,0,0,0
320108021,2012-01-08,PHX,109,MIL,93,57-47,43-77,37-86,55.8,43.0,10-22,3-15,45.5,20.0,13-17,16-24,76.5,66.7,43,52,7,15,31,25,5,12,30,23,10,9,5,1,30,26,18,14,20,10,30,42,20,13,1,1,0,0
320108022,2012-01-08,POR,98,CLE,78,42-35,38-92,29-79,41.3,36.7,6-23,3-24,26.1,12.5,16-18,17-24,88.9,70.8,54,59,9,10,33,36,12,13,27,17,14,8,6,5,28,48,28,8,22,16,50,46,20,20,0,0,0,0
320108023,2012-01-08,SAC,97,ORL,104,47-49,38-73,37-87,52.1,42.5,3-20,10-32,15.0,31.3,18-24,20-31,75.0,64.5,48,54,10,17,35,26,3,11,16,24,4,10,5,1,36,20,13,18,19,4,52,34,24,20,1,2,0,0
320108025,2012-01-08,OKC,108,SA,96,54-48,38-75,35-84,50.7,41.7,7-19,7-12,36.8,58.3,25-29,19-25,86.2,76.0,51,45,7,10,41,32,3,3,25,20,10,9,8,2,28,22,15,10,21,15,48,38,19,22,1,1,0,0
320108027,2012-01-08,WSH,72,MIN,93,34-48,30-87,36-80,34.5,45.0,3-10,10-26,30.0,38.5,9-16,11-15,56.3,73.3,54,58,16,10,29,34,9,14,15,22,9,8,10,7,30,34,20,21,21,6,36,20,17,18,1,0,1,0
320109004,2012-01-09,CHI,92,DET,68,43-34,34-74,28-71,45.9,39.4,3-16,1-4,18.8,25.0,21-25,11-14,84.0,78.6,45,45,12,10,29,27,4,8,19,14,5,2,6,5,20,38,14,6,18,6,22,28,15,21,1,0,0,0
320109007,2012-01-09,DEN,81,NO,94,46-54,29-71,39-75,40.8,52.0,8-23,6-10,34.8,60.0,15-21,10-14,71.4,71.4,40,48,8,9,27,31,5,8,19,26,4,8,5,5,34,34,19,22,15,8,32,46,19,23,0,0,0,0
320109017,2012-01-09,NJ,101,ATL,106,45-56,36-77,42-78,46.8,53.8,11-22,9-21,50.0,42.9,18-21,13-19,85.7,68.4,47,39,10,9,30,24,7,6,24,26,5,8,3,2,32,20,15,13,5,10,32,30,20,17,0,1,0,0
320109018,2012-01-09,NY,91,CHA,87,50-45,30-79,34-82,38.0,41.5,1-10,7-19,10.0,36.8,30-40,12-15,75.0,80.0,56,54,14,10,36,39,6,5,16,21,11,4,4,3,24,34,18,11,16,9,44,34,22,24,2,3,0,0
320109020,2012-01-09,PHI,96,IND,86,45-40,38-76,30-82,50.0,36.6,6-17,4-13,35.3,30.8,14-19,22-30,73.7,73.3,51,52,9,13,39,30,3,9,19,18,7,11,5,2,36,32,24,12,17,7,44,40,24,21,0,0,0,0
320109028,2012-01-09,TOR,97,MIN,87,55-49,34-77,27-80,44.2,33.8,3-19,7-24,15.8,29.2,26-28,26-33,92.9,78.8,51,54,14,15,30,24,7,15,16,14,7,8,9,4,26,32,18,9,10,12,34,30,28,26,1,2,0,0
320110008,2012-01-10,DET,86,DAL,100,38-52,30-69,38-69,43.5,55.1,6-13,4-15,46.2,26.7,20-25,20-27,80.0,74.1,36,46,5,5,24,31,7,10,17,28,7,13,2,4,42,28,10,29,17,14,36,38,18,23,1,2,0,0
320110009,2012-01-10,GS,111,MIA,106,53-57,38-95,39-85,40.0,45.9,9-27,2-11,33.3,18.2,26-30,26-40,86.7,65.0,60,61,18,14,34,34,8,13,23,16,14,14,9,5,40,44,22,19,14,30,48,52,26,23,0,2,0,0
320110013,2012-01-10,LAL,99,PHX,83,46-42,39-80,34-80,48.8,42.5,2-17,7-20,11.8,35.0,19-23,8-12,82.6,66.7,56,39,14,9,35,26,7,4,27,18,5,9,2,1,30,22,5,23,6,4,32,38,18,16,0,2,0,0
320110015,2012-01-10,MIL,106,SA,103,59-59,44-85,45-75,51.8,60.0,9-14,4-14,64.3,28.6,9-10,9-16,90.0,56.3,35,44,7,5,23,30,5,9,31,29,7,6,4,6,22,32,25,11,13,10,46,44,15,16,0,0,0,0
320110016,2012-01-10,MIN,100,CHI,111,47-53,33-78,43-81,42.3,53.1,8-22,11-20,36.4,55.0,26-32,14-21,81.3,66.7,36,60,7,10,23,37,6,13,18,24,10,4,4,9,22,36,25,19,18,16,24,40,17,23,0,1,0,0
320110020,2012-01-10,PHI,112,SAC,85,52-42,47-83,34-86,56.6,39.5,5-13,4-19,38.5,21.1,13-19,13-21,68.4,61.9,56,46,4,13,42,30,10,3,30,16,9,7,7,4,22,30,21,8,16,9,52,38,15,13,2,1,0,1
320110022,2012-01-10,POR,105,LAC,97,54-47,37-72,37-83,51.4,44.6,5-14,6-23,35.7,26.1,26-32,17-24,81.3,70.8,44,50,7,13,27,26,10,11,21,18,8,5,2,4,24,28,18,20,7,8,40,32,24,27,1,1,0,0
320110026,2012-01-10,UTAH,113,CLE,105,52-43,45-76,35-78,59.2,44.9,3-10,4-20,30.0,20.0,20-29,31-43,69.0,72.1,44,51,9,18,28,24,7,9,24,13,2,8,7,5,28,28,14,13,13,10,56,50,30,27,1,1,0,0
320110027,2012-01-10,WSH,93,TOR,78,46-34,40-82,30-76,48.8,39.5,4-13,4-20,30.8,20.0,9-17,14-17,52.9,82.4,50,49,9,14,30,30,11,5,20,21,12,7,8,5,30,46,23,23,18,6,54,28,20,17,0,1,0,0
320110029,2012-01-10,MEM,95,OKC,100,52-54,39-85,34-74,45.9,45.9,5-12,6-15,41.7,40.0,12-20,26-32,60.0,81.3,45,55,10,14,29,37,6,4,16,14,6,4,6,6,18,30,18,6,10,18,40,34,21,23,1,2,0,0
320110030,2012-01-10,CHA,70,HOU,82,39-43,30-88,32-83,34.1,38.6,1-13,6-17,7.7,35.3,9-11,12-16,81.8,75.0,50,65,12,14,32,43,6,8,16,18,6,4,7,9,30,44,17,17,10,18,40,34,19,17,0,0,0,0
320111002,2012-01-11,BOS,85,DAL,90,41-42,29-64,35-79,45.3,44.3,4-11,6-16,36.4,37.5,23-32,14-25,71.9,56.0,47,52,2,12,33,31,12,9,19,18,9,11,4,3,34,34,20,9,15,2,30,44,17,21,3,2,0,0
320111003,2012-01-11,NO,85,OKC,95,48-49,36-80,35-73,45.0,47.9,1-16,7-20,6.3,35.0,12-17,18-26,70.6,69.2,49,46,14,7,28,29,7,10,20,19,4,6,5,10,30,24,12,21,8,10,42,32,17,18,1,0,0,0
320111004,2012-01-11,CHI,78,WSH,64,45-37,33-90,26-84,36.7,31.0,3-12,3-9,25.0,33.3,9-16,9-12,56.3,75.0,75,50,23,14,39,32,13,4,17,12,6,5,10,12,32,28,11,10,4,17,40,30,14,15,2,2,0,0
320111007,2012-01-11,DEN,123,NJ,115,68-52,44-74,43-83,59.5,51.8,11-18,20-35,61.1,57.1,24-30,9-12,80.0,75.0,45,34,7,9,30,20,8,5,37,31,13,6,7,7,38,34,24,20,22,13,56,26,16,21,0,3,0,0
320111011,2012-01-11,IND,96,ATL,84,53-50,39-85,30-80,45.9,37.5,6-14,5-13,42.9,38.5,12-16,19-27,75.0,70.4,54,54,9,10,34,35,11,9,25,14,13,9,10,3,32,36,18,16,14,20,44,40,21,16,2,2,0,1
320111012,2012-01-11,LAC,95,MIA,89,43-48,36-86,32-81,41.9,39.5,6-17,5-16,35.3,31.3,17-23,20-34,73.9,58.8,55,64,10,13,35,37,10,14,22,18,7,9,8,6,32,36,13,12,8,26,30,42,22,22,1,1,0,0
320111018,2012-01-11,NY,85,PHI,79,45-35,32-77,32-81,41.6,39.5,6-22,3-15,27.3,20.0,15-19,12-18,78.9,66.7,58,46,9,9,37,28,12,9,13,10,9,10,3,4,48,28,19,21,4,11,22,40,20,19,1,1,0,1
320111022,2012-01-11,POR,104,ORL,107,50-62,41-86,41-70,47.7,58.6,10-25,16-27,40.0,59.3,12-13,9-19,92.3,47.4,34,51,7,6,25,36,2,9,23,25,7,2,0,1,16,38,24,10,6,7,38,40,16,15,0,0,0,0
320111024,2012-01-11,SA,101,HOU,95,47-50,42-92,41-96,45.7,42.7,5-16,3-21,31.3,14.3,12-17,10-12,70.6,83.3,54,58,13,15,29,33,12,10,23,19,8,8,9,4,24,22,15,13,9,11,50,52,12,24,0,0,0,0
320111026,2012-01-11,UTAH,87,LAL,90,42-41,36-93,35-82,38.7,42.7,4-14,4-9,28.6,44.4,11-16,16-19,68.8,84.2,58,54,10,8,36,38,12,8,22,17,7,5,4,6,22,34,12,10,13,11,40,38,22,18,1,2,0,0
320111028,2012-01-11,TOR,91,SAC,98,40-41,34-80,30-81,42.5,37.0,6-20,7-24,30.0,29.2,17-21,31-34,81.0,91.2,51,53,9,14,35,34,7,5,20,13,7,8,4,3,36,36,21,18,11,9,44,30,28,15,0,1,1,0
320112001,2012-01-12,ATL,111,CHA,81,57-47,42-90,33-78,46.7,42.3,6-19,1-8,31.6,12.5,21-28,14-16,75.0,87.5,65,37,20,4,35,26,10,7,29,21,8,3,4,6,18,24,15,7,24,10,52,38,16,19,0,0,0,0
320112009,2012-01-12,GS,109,ORL,117,57-53,43-82,35-68,52.4,51.5,10-23,11-23,43.5,47.8,13-19,36-55,68.4,65.5,44,53,6,9,32,34,6,10,27,27,7,9,2,4,28,20,14,17,6,17,32,36,36,16,1,1,0,0
320112015,2012-01-12,MIL,102,DET,93,52-43,37-78,33-74,47.4,44.6,11-22,3-5,50.0,60.0,17-17,24-24,100.0,100.0,40,42,13,10,22,25,5,7,25,18,9,6,7,3,30,32,24,16,10,15,40,42,20,21,2,1,0,0
320112021,2012-01-12,PHX,90,CLE,101,48-56,34-75,39-89,45.3,43.8,8-21,10-19,38.1,52.6,14-20,13-21,70.0,61.9,45,60,9,15,30,32,6,13,23,22,6,10,10,2,32,26,9,19,7,9,30,38,21,19,1,0,0,0
320112029,2012-01-12,MEM,94,NY,83,49-38,34-75,31-83,45.3,37.3,6-12,11-26,50.0,42.3,20-30,10-11,66.7,90.9,57,47,8,8,40,33,9,6,20,19,9,8,6,3,32,36,20,10,19,11,42,30,11,23,2,0,0,0
320113002,2012-01-13,BOS,79,CHI,88,33-52,31-75,34-76,41.3,44.7,6-14,4-13,42.9,30.8,11-13,16-21,84.6,76.2,39,54,8,12,26,35,5,7,20,20,6,5,3,6,18,26,17,7,4,4,34,38,19,14,2,1,0,0
320113003,2012-01-13,NO,80,MIN,87,38-37,34-90,24-70,37.8,34.3,4-16,6-25,25.0,24.0,8-16,33-38,50.0,86.8,56,59,19,12,32,36,5,11,17,11,10,5,2,5,26,34,25,11,19,5,42,14,32,19,2,0,0,0
320113006,2012-01-13,DAL,102,MIL,76,60-45,39-75,29-78,52.0,37.2,10-22,5-24,45.5,20.8,14-18,13-16,77.8,81.3,49,43,8,12,35,24,6,7,20,15,13,9,6,1,36,38,33,18,23,11,42,24,17,21,0,1,0,0
320113007,2012-01-13,DEN,117,MIA,104,55-53,43-78,38-81,55.1,46.9,12-25,7-16,48.0,43.8,19-26,21-29,73.1,72.4,46,47,8,14,29,26,9,7,26,19,10,11,5,4,38,34,23,20,21,14,48,36,19,25,3,1,0,0
320113010,2012-01-13,HOU,103,SAC,89,50-52,40-89,35-80,44.9,43.8,8-21,4-20,38.1,20.0,15-19,15-16,78.9,93.8,59,40,18,6,37,30,4,4,22,17,6,8,5,6,28,22,12,24,8,22,50,40,15,15,0,0,0,0
320113013,2012-01-13,LAL,97,CLE,92,59-41,37-76,32-85,48.7,37.6,5-14,8-24,35.7,33.3,18-23,20-25,78.3,80.0,44,58,7,13,29,31,8,14,30,20,10,5,5,0,36,40,22,19,17,15,40,46,26,24,1,1,0,0
320113020,2012-01-13,PHI,120,WSH,89,54-40,47-85,36-81,55.3,44.4,12-18,4-17,66.7,23.5,14-19,13-20,73.7,65.0,47,48,9,9,30,28,8,11,27,18,10,8,2,5,24,38,36,15,32,13,44,42,15,16,1,0,0,0
320113021,2012-01-13,PHX,103,NJ,110,51-54,41-79,40-80,51.9,50.0,8-22,15-32,36.4,46.9,13-16,15-19,81.3,78.9,38,47,9,8,26,27,3,12,26,18,4,9,1,3,26,26,18,18,8,7,48,32,18,21,0,1,0,0
320113024,2012-01-13,SA,99,POR,83,50-47,38-74,34-84,51.4,40.5,6-17,5-18,35.3,27.8,17-25,10-14,68.0,71.4,55,43,11,10,39,26,5,7,23,20,8,18,7,5,46,36,24,28,22,19,52,34,22,22,0,0,0,0
320113028,2012-01-13,TOR,90,IND,95,45-40,33-74,30-66,44.6,45.5,4-17,3-8,23.5,37.5,20-32,32-38,62.5,84.2,49,46,11,9,24,27,14,10,17,13,4,9,3,4,34,34,17,20,8,12,40,36,32,22,0,2,0,0
320113030,2012-01-13,CHA,81,DET,98,39-51,33-74,40-82,44.6,48.8,1-8,7-14,12.5,50.0,14-16,11-16,87.5,68.8,37,53,7,13,27,33,3,7,22,26,6,7,9,6,26,26,8,17,10,11,36,52,15,17,1,2,0,0
320114001,2012-01-14,ATL,93,MIN,91,42-53,32-78,38-85,41.0,44.7,7-21,4-21,33.3,19.0,22-27,11-12,81.5,91.7,56,43,14,10,37,30,5,3,21,21,8,12,6,4,40,30,15,18,26,6,38,38,14,21,1,1,0,0
320114004,2012-01-14,CHI,77,TOR,64,37-37,33-82,30-86,40.2,34.9,4-15,3-10,26.7,30.0,7-12,1-7,58.3,14.3,59,57,12,14,40,36,7,7,19,17,6,3,6,4,10,18,9,6,12,8,36,32,7,15,0,0,0,0
320114006,2012-01-14,DAL,99,SAC,60,52-23,37-81,22-86,45.7,25.6,7-16,2-21,43.8,9.5,18-25,14-18,72.0,77.8,66,53,12,16,47,34,7,3,19,10,10,11,6,3,34,34,19,14,17,16,42,32,16,21,2,1,0,0
320114010,2012-01-14,HOU,107,POR,105,58-53,39-93,37-90,41.9,41.1,5-18,9-26,27.8,34.6,24-28,22-31,85.7,71.0,66,54,19,17,35,29,12,8,20,18,8,10,4,11,36,26,17,19,21,11,50,42,30,25,0,0,0,0
320114011,2012-01-14,IND,97,BOS,83,56-48,35-94,32-83,37.2,38.6,5-16,5-15,31.3,33.3,22-23,14-18,95.7,77.8,63,52,20,15,32,30,11,7,14,20,12,4,10,6,30,36,14,14,23,13,42,24,18,24,0,1,0,0
320114012,2012-01-14,LAC,102,LAL,94,55-42,35-85,35-77,41.2,45.5,9-21,5-12,42.9,41.7,23-30,19-25,76.7,76.0,57,48,17,11,33,31,7,6,17,24,5,3,1,2,18,22,14,11,9,11,38,40,22,26,2,6,0,0
320114025,2012-01-14,OKC,104,NY,92,70-47,34-71,34-83,47.9,41.0,7-18,5-19,38.9,26.3,29-34,19-23,85.3,82.6,43,52,7,15,31,28,5,9,18,18,12,12,11,3,42,44,23,17,12,20,38,40,22,23,0,3,0,0
320114026,2012-01-14,UTAH,107,NJ,94,57-40,42-81,32-74,51.9,43.2,3-8,9-27,37.5,33.3,20-26,21-27,76.9,77.8,56,37,14,8,34,24,8,5,27,21,13,9,4,5,36,34,18,24,23,19,64,26,26,20,0,0,0,0
320114027,2012-01-14,WSH,90,PHI,103,40-52,38-88,37-86,43.2,43.0,3-14,6-16,21.4,37.5,11-17,23-27,64.7,85.2,62,47,17,8,36,29,9,10,19,20,2,12,8,6,36,16,6,27,20,21,48,34,18,16,0,0,0,0
320114029,2012-01-14,MEM,108,NO,99,57-47,35-78,35-75,44.9,46.7,5-10,4-10,50.0,40.0,33-41,25-31,80.5,80.6,48,49,13,12,27,31,8,6,16,19,7,5,5,8,18,34,22,8,23,12,40,46,19,30,1,3,0,0
320114030,2012-01-14,CHA,112,GS,100,66-46,38-76,35-84,50.0,41.7,7-13,5-20,53.8,25.0,29-38,25-32,76.3,78.1,50,53,8,12,29,29,13,12,21,18,3,8,2,5,28,26,16,15,10,25,48,46,25,31,0,1,0,0
320115007,2012-01-15,DEN,96,UTAH,106,48-48,32-75,44-85,42.7,51.8,6-16,4-12,37.5,33.3,26-39,14-20,66.7,70.0,51,52,11,10,28,32,12,10,21,27,9,7,7,6,32,30,11,22,11,10,44,54,22,30,0,0,0,0
320115008,2012-01-15,DET,91,GS,99,48-44,31-74,38-73,41.9,52.1,7-19,3-15,36.8,20.0,22-26,20-27,84.6,74.1,41,48,7,10,25,33,9,5,23,23,7,9,3,7,26,32,16,15,12,20,32,48,19,22,0,2,0,0
320115024,2012-01-15,SA,102,PHX,91,56-42,40-81,38-91,49.4,41.8,5-19,5-15,26.3,33.3,17-23,10-14,73.9,71.4,55,49,8,10,40,31,7,8,27,20,7,6,6,1,28,24,12,17,12,21,42,40,15,21,1,1,0,0
320116001,2012-01-16,ATL,93,TOR,84,50-45,32-71,33-78,45.1,42.3,5-13,3-12,38.5,25.0,24-31,15-22,77.4,68.2,46,52,6,11,30,31,10,10,21,19,6,4,7,6,20,34,22,14,10,12,28,40,19,27,1,1,0,0
320116002,2012-01-16,BOS,88,OKC,97,39-46,34-87,36-80,39.1,45.0,6-14,7-19,42.9,36.8,14-16,18-19,87.5,94.7,56,44,15,9,33,31,8,4,18,13,6,12,4,6,38,26,2,24,11,15,48,44,17,19,1,1,0,0
320116003,2012-01-16,NO,77,POR,84,35-37,28-68,34-72,41.2,47.2,0-9,6-20,0.0,30.0,21-28,10-15,75.0,66.7,48,42,8,4,32,33,8,5,16,25,9,9,6,1,38,34,19,23,10,10,30,38,15,20,1,0,0,0
320116012,2012-01-16,LAC,101,NJ,91,53-40,37-80,33-78,46.3,42.3,8-21,8-24,38.1,33.3,19-35,17-26,54.3,65.4,65,48,15,9,31,26,19,13,26,22,7,7,8,2,28,20,11,16,15,7,46,26,21,24,0,3,0,1
320116013,2012-01-16,LAL,73,DAL,70,39-35,29-76,28-80,38.2,35.0,1-10,4-26,10.0,15.4,14-19,10-16,73.7,62.5,52,58,6,11,38,38,8,9,19,16,9,7,4,5,22,30,11,11,13,7,36,30,14,15,0,0,1,0
320116016,2012-01-16,MIN,99,SAC,86,42-46,37-80,35-79,46.3,44.3,10-26,4-17,38.5,23.5,15-19,12-20,78.9,60.0,46,53,9,9,29,28,8,16,24,20,11,8,8,4,26,34,22,23,12,10,42,36,20,18,1,0,0,0
320116018,2012-01-16,NY,93,ORL,102,51-45,30-73,36-71,41.1,50.7,5-20,17-35,25.0,48.6,28-33,13-22,84.8,59.1,42,50,5,6,29,35,8,9,14,21,12,3,0,4,22,34,18,16,9,4,40,20,23,27,0,2,0,0
320116020,2012-01-16,PHI,94,MIL,82,47-43,37-84,35-75,44.0,46.7,11-23,3-14,47.8,21.4,9-13,9-14,69.2,64.3,46,50,8,9,31,32,7,9,22,16,12,5,6,6,18,32,16,2,6,5,32,46,15,15,0,1,0,0
320116027,2012-01-16,WSH,106,HOU,114,54-58,39-80,42-87,48.8,48.3,3-11,5-16,27.3,31.3,25-32,25-26,78.1,96.2,48,46,13,15,30,27,5,4,16,24,7,6,4,7,30,22,17,24,37,23,56,54,22,21,2,2,0,0
320116029,2012-01-16,MEM,102,CHI,86,58-38,47-87,33-78,54.0,42.3,3-10,1-12,30.0,8.3,5-9,19-25,55.6,76.0,53,42,15,13,31,21,7,8,23,12,10,13,4,7,40,38,26,20,17,13,62,50,19,14,0,0,0,0
320116030,2012-01-16,CHA,94,CLE,102,57-46,38-86,39-80,44.2,48.8,4-17,4-15,23.5,26.7,14-26,20-29,53.8,69.0,55,55,12,9,27,34,16,12,20,26,11,6,8,5,24,32,21,18,5,21,46,54,23,23,0,1,0,0
320117004,2012-01-17,CHI,118,PHX,97,67-47,47-88,38-74,53.4,51.4,5-10,5-11,50.0,45.5,19-24,16-19,79.2,84.2,45,40,12,7,29,31,4,2,31,19,9,2,2,6,12,40,18,9,13,11,44,34,17,17,1,0,0,0
320117005,2012-01-17,CLE,95,GS,105,50-55,35-82,41-94,42.7,43.6,5-15,9-19,33.3,47.4,20-28,14-19,71.4,73.7,59,54,19,12,35,31,5,11,16,26,7,10,6,6,50,24,15,23,8,17,46,42,16,24,0,0,0,0
320117010,2012-01-17,HOU,97,DET,80,47-40,40-81,34-83,49.4,41.0,8-19,4-13,42.1,30.8,9-12,8-9,75.0,88.9,53,41,17,14,25,21,11,6,16,17,11,10,1,7,42,40,19,18,10,12,46,42,18,16,0,0,0,0
320117014,2012-01-17,MIA,120,SA,98,49-63,46-79,38-80,58.2,47.5,16-26,10-25,61.5,40.0,12-19,12-17,63.2,70.6,42,45,9,11,24,25,9,9,24,21,7,7,1,1,24,34,27,8,8,8,34,38,19,18,0,1,0,0
320117015,2012-01-17,MIL,95,DEN,105,44-63,38-91,32-75,41.8,42.7,7-23,12-25,30.4,48.0,12-14,29-37,85.7,78.4,52,54,14,9,29,33,9,12,21,27,10,9,10,5,38,34,17,25,23,18,48,36,27,15,0,2,0,0
320117019,2012-01-17,ORL,96,CHA,89,47-50,36-78,36-77,46.2,46.8,7-22,5-17,31.8,29.4,17-26,12-17,65.4,70.6,47,50,10,5,32,31,5,14,19,23,10,11,5,6,36,36,19,14,10,10,50,40,14,22,2,2,0,0
320117026,2012-01-17,UTAH,108,LAC,79,52-41,39-82,31-85,47.6,36.5,3-8,4-20,37.5,20.0,27-31,13-21,87.1,61.9,55,54,9,13,39,32,7,9,18,17,10,4,5,5,16,28,15,7,27,8,56,34,20,21,0,0,0,0
320118001,2012-01-18,ATL,92,POR,89,51-42,33-71,35-92,46.5,38.0,5-11,5-19,45.5,26.3,21-27,14-20,77.8,70.0,53,54,5,13,42,28,6,13,18,23,4,10,7,5,28,18,14,14,22,10,36,40,18,21,1,0,0,0
320118002,2012-01-18,BOS,96,TOR,73,44-38,34-71,26-69,47.9,37.7,6-16,4-15,37.5,26.7,22-32,17-20,68.8,85.0,52,41,9,6,36,32,7,3,21,12,7,4,5,2,20,32,16,8,15,5,34,28,20,25,1,0,0,1
320118003,2012-01-18,NO,87,MEM,93,48-55,34-70,36-73,48.6,49.3,5-12,6-14,41.7,42.9,14-16,15-17,87.5,88.2,38,39,9,12,25,25,4,2,23,23,8,11,6,4,36,34,24,20,2,13,30,38,19,17,0,0,0,0
320118012,2012-01-18,LAC,91,DAL,89,52-51,37-87,34-81,42.5,42.0,8-22,9-20,36.4,45.0,9-17,12-18,52.9,66.7,61,50,16,15,31,27,14,8,25,22,11,8,7,7,30,30,22,25,11,18,38,36,17,18,0,1,0,0
