calculate_winner,calculate_winner_range,calculate_home_wins_percentage_home,calculate_away_wins_percentage_away,calculate_wins_percentage_overall_home,calculate_wins_percentage_overall_away,calculate_average_home_points_home,calculate_average_away_points_away,points_in_paint_home,points_in_paint_away,average_points_home,average_points_away,calculate_average_home_allowed_points_home,calculate_average_away_allowed_points_away,average_fouls_home,average_fouls_away,fast_break_points_home,fast_break_points_away,average_steals_home,average_steals_away,average_blocks_home,average_blocks_away,average_technical_fouls_home,average_technical_fouls_away,consecutive_away_games_home,consecutive_away_games_away,average_possessions_home,average_possessions_away,average_home_possessions_home,average_away_possessions_away,home_offensive_rating_home,away_offensive_rating_away
260404008,1,2,0.92,0.39,0.81,0.49,100.11,91.33,11.25,12.04,97.05,92.65,89.89,97.06,18.37,22.17,14.96,14.38,6.95,7.60,5.97,3.88,0.90,0.86,0,1,90.48,93.19,91.43,94.08,109.49,97.08
400828551,1,2,0.29,0.63,0.25,0.73,94.38,109.58,44.86,46.84,95.07,108.60,101.71,102.89,18.11,20.16,9.52,16.64,7.39,7.82,3.93,6.47,0.52,0.73,0,1,97.90,100.23,97.19,100.59,97.11,108.94
260404012,1,1,0.69,0.46,0.58,0.55,97.53,96.54,9.00,20.34,97.43,100.77,92.56,100.24,22.94,22.73,13.01,17.26,6.53,8.41,6.19,5.72,0.67,1.19,1,1,95.60,98.63,95.06,97.50,102.60,99.02
400828705,0,-1,0.25,0.65,0.20,0.83,95.46,102.65,36.40,44.22,96.51,104.67,102.92,93.69,20.15,17.61,11.25,10.85,7.18,8.11,4.42,5.81,0.36,0.52,4,3,99.88,96.89,99.37,97.07,96.07,105.75
260404014,1,3,0.80,0.39,0.66,0.51,103.26,95.92,13.19,12.79,100.41,97.62,95.51,99.03,22.75,23.08,14.56,16.34,6.30,7.10,5.58,3.38,1.26,0.77,3,0,95.02,95.44,95.50,95.35,108.13,100.60
260404017,1,1,0.74,0.19,0.61,0.31,95.29,95.00,12.64,10.81,93.65,96.81,90.49,103.17,23.25,25.33,15.88,15.88,6.92,7.14,3.33,4.71,0.93,0.74,0,1,93.20,94.56,93.34,95.74,102.09,99.23
320312003,0,-1,0.20,0.10,0.24,0.13,86.60,85.81,40.59,35.38,88.61,87.10,92.40,103.10,20.71,19.64,8.73,12.59,7.27,5.97,4.59,5.87,0.95,0.79,4,1,107.67,109.22,105.55,110.12,82.05,77.92
260227010,0,-3,0.38,0.62,0.45,0.69,87.73,106.88,7.52,15.85,90.50,107.50,88.50,103.54,23.34,20.96,14.11,17.31,7.20,6.57,3.91,5.69,0.98,0.69,1,0,92.07,100.32,91.29,101.23,96.10,105.58
400828553,1,3,0.70,0.62,0.65,0.65,103.05,104.81,41.67,37.16,100.95,104.95,97.05,102.05,18.81,21.56,10.47,11.33,8.30,7.77,5.28,5.26,0.84,1.14,0,2,96.98,99.56,96.35,99.08,106.95,105.78
260404025,1,3,0.51,0.49,0.41,0.44,104.95,91.83,14.40,7.93,102.07,90.85,103.57,93.63,23.96,22.58,15.66,13.64,7.37,7.00,3.56,3.99,0.70,0.99,0,1,96.24,92.11,95.54,92.30,109.85,99.49
260404026,0,-2,0.50,0.68,0.48,0.78,91.56,94.63,10.12,9.45,91.75,95.82,92.31,90.63,25.16,21.14,14.84,15.05,6.38,6.58,6.07,5.58,0.70,0.68,3,0,92.90,91.86,92.21,92.22,99.30,102.61
260404027,1,2,0.65,0.17,0.51,0.26,103.65,93.37,15.47,7.31,101.74,96.25,97.70,101.91,22.79,26.93,17.04,14.21,7.81,6.56,4.19,3.31,0.51,1.04,6,1,96.85,96.28,96.93,95.27,106.93,98.01
260404028,0,-1,0.38,0.27,0.36,0.41,102.95,98.59,10.60,11.89,101.16,98.23,103.70,103.30,23.75,25.10,15.41,15.00,6.51,6.88,3.21,5.21,0.68,0.75,0,2,95.38,96.62,95.82,97.73,107.44,100.88
230323005,1,1,0.27,0.41,0.18,0.61,94.39,92.65,-1.00,-1.00,91.04,95.20,100.36,92.12,22.82,21.83,6.15,6.84,7.94,8.81,6.41,4.62,0.99,0.91,3,0,116.91,111.12,115.82,108.84,81.50,85.12
260404030,1,1,0.38,0.22,0.27,0.42,99.05,89.44,13.64,10.99,96.76,92.26,100.73,95.81,24.18,23.10,19.01,14.99,10.05,6.81,4.28,5.77,0.85,0.77,0,0,98.36,92.90,99.38,91.80,99.67,97.43
261215029,0,-2,0.33,0.33,0.23,0.38,93.78,93.58,9.95,10.71,92.50,95.19,93.33,99.42,22.23,24.67,18.95,16.81,6.95,7.48,3.82,5.10,1.05,0.62,0,1,94.16,96.90,95.29,96.91,98.42,96.56
230323008,1,3,0.78,0.08,0.63,0.36,92.19,92.61,-1.00,-1.00,90.96,94.33,83.66,102.14,21.85,24.36,3.69,5.19,6.43,7.47,5.75,5.47,0.81,1.10,1,0,104.00,115.07,104.65,117.65,88.09,78.72
230323009,1,1,0.60,0.29,0.48,0.47,104.09,86.84,-1.00,-1.00,101.80,91.57,100.40,92.42,22.17,20.40,5.39,3.62,7.41,7.59,6.07,4.96,1.09,0.85,0,1,113.90,105.91,112.60,104.40,92.44,83.18
310408002,1,3,0.79,0.08,0.69,0.27,99.08,96.56,12.72,16.17,96.49,97.26,91.15,109.38,20.47,22.47,15.96,16.94,8.15,7.95,4.17,6.04,1.36,0.90,1,1,93.34,98.54,93.45,99.16,106.02,97.38
310408003,1,2,0.69,0.44,0.58,0.49,95.95,105.13,11.26,13.87,95.12,104.91,92.21,106.92,20.91,20.29,16.44,16.04,7.53,6.67,4.46,4.44,0.97,1.04,0,3,92.16,98.93,91.58,99.46,104.77,105.70
400578837,1,1,0.67,0.59,0.58,0.58,107.17,107.36,10.58,18.84,102.17,107.18,102.22,106.50,19.56,22.68,15.83,17.74,7.31,8.53,5.56,4.89,0.31,1.16,0,2,97.42,100.13,98.74,100.08,108.54,107.27
310408005,0,-2,0.28,0.61,0.22,0.74,95.95,96.97,14.14,13.56,95.31,98.62,101.82,92.92,20.17,20.12,14.01,15.96,6.65,7.24,4.14,5.68,0.76,0.76,1,0,96.91,94.42,97.09,94.38,98.83,102.74
230323014,0,-3,0.40,0.39,0.32,0.52,88.23,95.30,-1.00,-1.00,85.71,98.90,89.74,98.73,23.17,23.38,3.67,4.81,7.17,8.30,3.99,3.51,1.16,0.99,0,0,105.67,111.08,104.31,111.25,84.58,85.66
310408008,1,2,0.51,0.31,0.35,0.41,100.59,90.74,12.74,9.79,96.46,91.32,101.10,94.51,19.90,20.59,16.64,16.51,7.37,7.44,3.95,4.85,0.73,0.76,0,2,93.42,93.41,93.57,93.88,107.50,96.66
310408011,1,2,0.59,0.53,0.46,0.56,102.72,95.37,13.95,14.22,99.82,95.26,99.36,94.76,21.66,18.94,15.20,14.35,7.09,6.05,5.68,4.13,0.78,0.68,0,0,98.65,92.64,99.27,92.97,103.48,102.58
400489954,1,3,0.59,0.31,0.50,0.34,107.09,101.17,15.47,14.15,106.34,102.35,100.76,109.81,18.39,20.08,15.19,18.89,8.71,7.20,3.47,5.58,0.43,0.45,0,1,101.33,101.25,101.74,101.22,105.26,99.95
310408014,1,2,0.72,0.31,0.69,0.41,102.97,89.97,14.36,12.05,102.08,92.88,94.23,97.54,20.51,20.06,16.01,14.68,6.63,6.41,5.36,5.28,0.99,0.90,0,0,94.54,93.52,94.32,93.30,109.17,96.43
251229007,0,-2,0.64,0.36,0.48,0.44,103.50,98.09,21.76,11.89,99.38,101.19,95.79,108.09,24.07,25.48,15.93,16.81,8.72,8.37,6.14,3.00,0.97,0.89,0,1,99.23,95.85,99.59,96.19,103.93,101.98
230323024,1,2,0.79,0.42,0.71,0.57,96.73,96.76,-1.00,-1.00,95.56,99.06,88.39,100.03,20.66,22.93,4.51,4.10,7.72,7.68,6.60,5.99,0.99,0.93,0,0,110.19,111.53,109.23,110.97,88.56,87.19
310408017,0,-3,0.49,0.45,0.31,0.51,95.62,104.58,11.42,13.28,94.13,106.62,98.38,105.32,22.19,21.32,13.06,17.79,5.49,7.53,4.65,5.79,0.59,1.04,1,1,94.89,99.11,95.93,99.58,99.68,105.02
230323028,0,-3,0.41,0.53,0.31,0.59,92.03,93.15,-1.00,-1.00,90.96,96.31,94.38,92.79,21.79,22.26,5.84,6.31,7.37,10.18,4.54,3.46,0.75,0.74,1,0,108.63,111.34,108.02,110.53,85.20,84.28
241202006,1,2,0.62,0.44,0.62,0.38,98.38,87.11,6.06,2.38,97.88,86.75,95.62,87.89,23.44,23.44,16.00,12.25,9.12,5.62,5.31,4.06,0.62,0.69,0,0,97.78,90.71,97.18,89.72,101.23,97.09
241202007,0,-3,0.70,0.38,0.57,0.60,94.30,92.75,7.14,5.60,91.64,96.80,92.80,96.25,22.29,23.40,18.93,15.93,9.21,7.93,6.29,5.80,1.00,0.60,0,2,96.04,95.56,96.54,94.50,97.68,98.15
310408025,1,2,0.74,0.44,0.67,0.62,107.18,103.49,16.15,14.06,104.44,107.12,100.87,104.10,22.36,21.09,17.05,16.12,7.92,7.38,5.88,4.32,0.72,1.17,0,1,97.50,99.08,98.06,98.70,109.30,104.85
400828559,0,-2,0.39,0.48,0.39,0.58,101.30,100.39,43.32,44.49,99.55,102.13,105.00,101.52,20.64,18.89,12.27,13.98,7.14,9.53,4.68,5.64,0.77,0.44,0,3,98.77,99.64,99.61,100.50,101.70,99.89
310408029,1,1,0.72,0.31,0.56,0.29,102.72,100.10,16.54,15.09,99.88,99.12,95.87,107.62,20.77,21.99,19.51,17.13,9.51,7.40,5.37,4.83,0.71,0.91,0,2,96.57,99.46,95.39,100.01,107.68,100.09
280327007,1,2,0.80,0.44,0.61,0.63,112.06,96.09,-1.00,-1.00,109.48,100.01,101.17,95.29,20.97,21.87,18.23,14.11,9.30,6.00,6.80,5.10,1.07,0.90,5,0,119.89,110.43,120.88,108.58,92.70,88.50
251229024,1,3,0.93,0.33,0.76,0.44,96.93,91.27,9.66,12.56,96.00,90.89,87.36,97.53,21.00,21.96,14.83,13.56,5.97,7.74,5.55,3.37,0.72,0.89,0,0,93.59,94.09,93.53,93.62,103.64,97.49
280327009,1,3,0.66,0.35,0.61,0.53,113.00,93.16,-1.00,-1.00,111.04,95.67,108.86,98.03,23.33,19.94,21.84,7.88,9.20,5.50,4.53,4.53,0.90,0.75,0,0,119.67,107.95,121.09,108.43,93.32,85.92
400828020,1,1,0.33,0.50,0.33,0.44,87.00,102.50,39.33,40.00,90.22,103.44,99.00,102.75,22.89,22.67,9.67,12.11,8.44,5.89,4.22,4.22,0.44,0.44,0,0,97.49,100.16,95.62,103.14,90.99,99.38
400828562,1,3,1.00,0.70,0.91,0.86,113.15,102.85,44.50,45.09,114.73,104.25,97.90,90.35,20.73,17.43,20.75,11.18,8.27,8.39,6.48,5.91,1.00,0.52,0,2,102.59,96.51,102.03,96.59,110.90,106.48
400489961,0,-2,0.81,0.54,0.69,0.70,108.78,104.32,18.14,18.63,106.99,107.40,98.81,101.32,20.28,21.51,18.25,15.45,7.55,8.60,5.77,4.78,1.00,0.99,0,2,98.85,98.86,99.24,97.79,109.61,106.68
291206008,1,1,0.56,0.33,0.37,0.39,91.89,92.78,11.00,12.33,92.79,96.83,89.78,100.44,23.74,21.28,16.89,14.94,6.53,6.50,4.21,5.67,0.68,0.72,0,0,92.04,96.86,91.20,96.33,100.76,96.31
400828564,1,2,0.15,0.18,0.13,0.31,94.60,99.55,44.09,40.80,94.27,101.53,106.25,110.18,21.73,21.87,12.16,14.58,8.24,8.56,6.58,3.84,0.49,0.80,0,0,101.15,102.21,100.48,102.60,94.15,97.03
290313023,0,-1,0.31,0.66,0.22,0.80,101.25,97.09,12.92,11.67,99.45,99.97,106.75,92.80,23.52,20.16,16.03,18.23,7.05,7.61,4.08,5.42,0.75,0.86,0,2,98.91,92.34,99.82,92.11,101.43,105.41
291206013,1,3,0.86,0.62,0.83,0.75,104.71,106.31,11.06,13.60,104.39,110.40,95.64,107.00,20.44,20.20,19.17,14.90,8.39,5.55,5.00,4.75,1.50,1.00,0,0,100.18,98.67,99.62,98.94,105.11,107.45
291206015,0,-2,0.78,0.67,0.50,0.74,104.33,98.78,11.28,11.84,98.94,99.58,98.22,95.67,23.61,21.05,17.94,16.05,7.17,7.05,4.17,5.63,0.94,0.95,2,0,98.43,93.50,97.41,95.89,107.10,103.01
291206018,1,2,0.20,0.00,0.25,0.05,105.80,86.27,9.80,11.00,103.80,87.11,110.30,97.36,22.95,21.05,17.80,15.84,8.20,7.32,4.05,5.26,0.65,0.37,2,0,101.13,96.25,101.98,95.70,103.75,90.15
240219012,1,1,0.58,0.44,0.42,0.42,99.62,95.48,-1.00,-1.00,96.17,94.60,98.12,97.11,22.08,22.95,3.63,4.13,7.21,9.33,4.62,4.22,0.83,1.00,9,4,112.26,112.64,112.93,112.59,88.21,84.80
270330006,1,1,0.89,0.35,0.85,0.44,103.94,95.32,13.30,9.55,100.97,98.07,92.53,100.41,22.32,23.49,16.89,15.30,6.82,6.72,5.07,3.25,1.07,1.04,0,0,93.26,95.89,93.74,95.25,110.88,100.07
291206023,0,-2,0.80,0.50,0.50,0.53,109.10,100.12,12.78,9.26,105.00,96.63,102.90,102.12,22.78,21.63,16.83,15.42,7.39,6.11,4.56,5.00,0.50,1.26,1,3,99.06,93.70,101.00,93.79,108.02,106.75
240219016,1,3,0.77,0.61,0.72,0.75,96.85,103.70,-1.00,-1.00,95.64,105.55,89.04,101.74,21.15,20.00,4.62,4.92,7.00,8.22,5.75,3.92,1.11,0.84,0,0,105.54,110.99,104.52,110.49,92.66,93.85
320304010,0,-1,0.75,0.53,0.57,0.62,99.05,95.41,40.05,38.76,97.08,97.59,93.50,95.12,20.19,21.59,13.57,11.32,7.49,7.85,4.92,5.18,0.57,1.15,0,2,110.79,108.15,109.90,106.53,90.13,89.56
400828567,1,3,0.71,0.56,0.66,0.48,103.48,101.33,41.59,38.76,101.20,101.90,96.90,103.56,18.98,20.19,10.27,18.40,8.30,8.88,5.23,3.69,0.86,0.62,0,0,97.10,100.40,96.64,99.84,107.08,101.49
261125005,1,2,0.86,0.29,0.62,0.42,98.29,96.57,13.46,13.17,95.31,98.50,91.71,100.43,23.85,24.42,16.23,18.17,5.46,8.08,5.00,5.83,0.92,1.00,2,0,94.22,96.48,95.12,97.79,103.33,98.75
261125006,1,2,0.60,0.50,0.67,0.62,100.40,94.50,10.58,10.77,99.00,94.08,93.40,96.25,24.67,21.77,15.58,16.54,5.83,6.38,5.33,3.54,1.75,1.62,1,0,93.60,94.71,94.19,94.64,106.59,99.85
240219025,0,-2,0.54,0.33,0.48,0.41,99.07,90.56,-1.00,-1.00,97.63,89.06,97.39,93.74,21.13,20.74,4.71,5.07,8.50,8.39,5.38,4.04,0.88,0.70,0,1,109.85,108.76,108.27,108.71,91.50,83.30
261125010,1,2,0.80,0.00,0.67,0.25,96.20,90.50,5.08,10.92,94.50,94.08,88.80,97.17,21.75,22.75,14.67,19.92,6.75,6.92,4.50,4.42,0.83,1.00,0,0,92.14,95.59,93.04,94.35,103.40,95.92
250124005,0,-2,0.82,0.47,0.62,0.62,102.12,98.79,10.33,12.56,97.21,101.97,91.65,104.42,23.05,22.51,16.95,18.74,8.26,9.05,5.59,4.03,0.79,0.49,6,1,94.80,98.93,96.02,98.39,106.35,100.41
320304020,0,-1,0.67,0.73,0.59,0.79,93.67,98.77,38.43,42.68,94.24,97.74,83.90,90.18,17.84,17.39,15.32,14.37,8.65,7.42,4.81,5.63,0.59,0.66,0,2,103.48,107.53,101.58,109.74,92.21,90.00
320304021,1,2,0.50,0.18,0.44,0.33,96.22,92.95,38.06,44.61,94.50,94.94,94.89,103.64,18.94,19.64,12.08,17.44,7.08,7.97,5.36,4.53,0.81,0.81,0,1,109.68,112.65,107.26,112.49,89.71,82.63
261125015,0,-2,0.40,0.25,0.33,0.33,101.20,103.75,14.58,11.17,98.08,99.83,99.40,107.00,23.17,26.08,19.08,16.17,6.83,6.17,2.75,5.00,0.92,1.08,0,0,97.89,100.36,95.42,102.44,106.06,101.28
261125016,1,2,0.60,0.00,0.45,0.60,98.80,98.33,8.36,5.10,93.00,99.00,93.80,109.67,22.45,23.60,16.91,15.00,7.36,6.50,5.27,6.10,1.55,1.30,1,0,95.56,99.17,95.66,100.27,103.28,98.07
261125018,0,-2,0.17,0.11,0.36,0.25,99.00,96.33,13.29,13.17,99.21,96.17,102.83,102.00,27.64,24.08,17.14,21.25,6.71,8.17,3.21,4.33,1.71,1.42,2,6,97.79,97.38,98.13,97.27,100.89,99.03
261125019,1,3,0.86,0.50,0.69,0.50,101.00,97.00,13.85,12.10,97.38,98.30,94.57,97.00,24.31,25.20,19.15,15.90,7.00,7.30,5.77,4.70,0.85,0.40,1,0,95.50,97.14,96.74,97.18,104.40,99.81
320304028,1,2,0.29,0.33,0.31,0.42,92.35,95.80,37.67,37.03,89.56,97.64,93.88,101.80,23.75,22.30,10.75,12.61,6.86,8.45,5.17,5.76,0.56,0.70,0,4,108.67,109.64,107.97,109.16,85.53,87.76
320304030,0,-1,0.14,0.38,0.12,0.30,87.64,93.86,35.18,31.19,86.29,92.57,99.57,98.48,19.62,20.05,11.74,9.59,5.74,7.14,5.82,4.16,0.65,0.73,2,2,109.85,108.88,109.03,109.70,80.38,85.56
261125023,1,3,0.67,0.29,0.55,0.46,102.33,91.43,10.73,5.85,99.18,93.46,98.00,99.57,22.55,24.85,21.36,15.92,9.73,6.77,3.18,4.15,1.18,1.23,1,0,98.77,92.23,97.28,94.50,105.19,96.75
400489968,1,2,0.69,0.42,0.54,0.51,100.14,105.64,9.33,15.44,98.50,106.86,97.20,105.67,21.86,18.32,16.21,15.39,8.46,8.68,3.86,3.45,0.77,0.42,0,0,94.71,101.41,93.69,100.93,106.88,104.67
261125027,0,-1,0.80,0.50,0.33,0.62,112.20,93.50,18.33,10.46,97.75,97.15,104.60,95.17,22.83,21.08,19.42,17.85,8.17,6.08,5.50,5.69,0.58,1.15,3,0,97.91,91.22,101.36,90.87,110.69,102.89
290223012,1,2,0.22,0.18,0.23,0.36,93.00,102.04,10.93,18.00,94.88,108.20,101.93,112.32,20.95,22.23,14.29,16.91,6.95,8.09,6.09,6.46,0.73,0.91,1,0,96.54,102.82,95.11,102.39,97.78,99.66
261125030,0,-2,0.33,0.40,0.25,0.33,92.33,95.20,11.25,8.17,91.92,90.00,96.17,101.60,25.67,22.83,17.33,14.17,7.33,5.67,5.92,5.58,1.25,1.58,1,0,98.92,95.86,97.72,98.10,94.48,97.04
400489969,0,-1,0.49,0.53,0.29,0.57,100.77,99.25,11.19,9.97,96.89,100.97,100.83,97.33,20.07,23.04,16.15,16.67,7.64,7.10,4.18,4.32,0.62,0.72,0,0,97.72,96.10,98.75,95.27,102.05,104.18
290223017,1,1,0.39,0.40,0.43,0.50,97.79,94.60,11.21,17.98,97.95,96.22,100.25,98.84,22.75,20.26,15.75,18.70,6.89,8.11,4.55,5.43,0.73,0.56,0,1,94.34,94.75,94.26,95.35,103.74,99.21
290223018,1,1,0.57,0.23,0.42,0.41,108.21,102.40,10.82,12.79,105.53,104.57,107.18,108.70,20.09,23.84,16.85,15.64,7.07,6.91,2.33,5.14,0.69,1.17,1,0,101.29,101.01,101.37,99.79,106.75,102.62
400489970,0,-1,0.41,0.49,0.32,0.56,95.84,92.06,12.17,9.69,95.57,92.85,97.86,94.40,21.26,19.19,16.26,15.85,7.06,7.15,4.33,5.29,0.47,0.97,1,0,96.20,93.89,94.89,94.11,101.00,97.82
290223023,0,-2,0.31,0.50,0.21,0.59,100.96,95.31,12.63,10.20,99.32,95.96,107.62,96.50,23.75,20.87,16.19,15.59,6.88,7.46,4.05,4.33,0.75,0.93,2,2,98.96,90.84,100.07,91.89,100.89,103.72
290223026,1,3,0.80,0.43,0.59,0.58,105.43,97.17,12.18,16.24,102.59,98.69,95.63,99.13,22.29,20.00,18.77,15.53,8.57,7.58,4.79,4.67,0.61,0.76,0,4,96.36,93.63,95.15,94.19,110.80,103.16
400489971,0,-1,0.67,0.39,0.62,0.41,104.17,97.14,14.90,8.84,103.43,98.64,97.47,100.50,21.86,22.12,17.42,15.26,7.72,7.53,5.15,4.53,0.81,0.77,0,3,99.33,94.09,98.76,93.30,105.48,104.12
231205022,1,2,0.82,0.30,0.56,0.37,92.55,82.90,-1.00,-1.00,90.06,86.21,89.00,88.50,18.81,23.42,3.25,3.47,8.00,7.16,3.75,5.37,0.62,0.63,0,1,106.15,111.66,106.41,109.66,86.97,75.60
301102008,0,-3,0.00,0.00,0.00,0.67,104.00,87.00,13.67,12.00,97.67,93.33,105.00,95.00,23.67,22.00,13.67,14.67,5.33,5.33,5.67,2.00,1.33,2.33,1,0,98.46,97.13,97.50,94.97,106.67,91.61
250115001,1,2,0.22,0.06,0.18,0.25,93.06,90.81,9.91,7.38,90.58,92.94,99.39,101.31,24.88,23.72,15.94,16.94,8.33,8.78,4.24,5.38,0.91,0.59,1,0,95.58,96.94,95.56,97.67,97.38,92.98
250115004,1,1,0.55,0.35,0.45,0.49,91.70,96.82,7.88,7.63,91.09,96.63,88.50,101.41,24.67,22.71,15.97,14.29,6.94,8.43,4.48,3.80,0.85,0.43,0,0,95.92,95.62,96.04,97.84,95.48,98.96
301102013,1,3,1.00,1.00,1.00,0.67,109.50,91.00,14.00,20.00,111.00,101.33,96.50,90.00,18.67,25.00,20.00,20.67,9.33,13.67,4.00,3.67,1.33,1.00,0,0,103.42,103.17,105.78,96.10,103.52,94.69
250115006,1,1,0.63,0.26,0.65,0.34,104.32,88.89,11.47,7.00,102.18,86.20,98.47,96.42,22.68,25.60,16.88,14.37,8.94,7.03,5.50,4.40,0.68,1.06,1,1,97.65,93.81,98.26,95.53,106.17,93.05
301121013,1,3,0.86,0.33,0.85,0.58,112.43,95.50,13.85,20.58,112.15,102.83,101.71,104.50,21.08,24.75,17.31,20.75,8.08,9.75,4.23,4.67,0.62,0.33,3,0,100.20,99.79,101.11,98.60,111.20,96.86
250115008,1,1,0.65,0.40,0.60,0.46,88.41,93.80,9.57,10.11,90.40,97.14,87.65,96.70,21.26,23.91,15.11,16.34,7.26,8.63,6.37,3.66,0.91,1.03,0,0,91.66,98.60,92.64,97.80,95.43,95.91
250115009,0,-1,0.44,0.40,0.30,0.56,98.28,94.73,9.89,8.29,93.08,98.24,99.61,100.33,23.54,21.94,15.30,11.94,7.57,5.71,4.84,5.03,0.70,0.85,1,0,97.90,94.59,99.05,93.36,99.22,101.47
250115010,1,1,0.60,0.61,0.53,0.79,90.70,94.06,6.94,10.21,92.58,97.24,88.05,86.39,23.17,20.47,13.56,15.39,6.39,7.29,4.44,6.63,0.75,0.34,0,0,93.82,92.46,93.59,92.16,96.91,102.06
250115011,0,-1,0.62,0.37,0.53,0.54,94.25,98.05,6.74,15.40,93.62,101.11,92.00,102.79,23.21,23.06,14.35,15.31,8.03,7.49,5.03,5.89,0.82,1.03,0,3,93.14,98.76,92.71,98.27,101.66,99.78
260303009,0,-2,0.52,0.42,0.44,0.50,100.55,95.16,14.26,9.53,98.54,98.36,97.45,97.03,23.88,24.36,14.91,16.00,7.47,7.43,4.53,4.59,0.98,1.19,0,1,97.62,95.28,97.44,95.28,103.19,99.87
250115016,1,2,0.56,0.33,0.51,0.43,100.69,91.86,8.89,9.91,98.69,93.00,95.62,94.67,21.89,21.11,12.40,14.14,5.83,7.29,5.06,5.74,0.83,0.77,1,4,93.75,93.47,93.34,93.55,107.87,98.19
320312004,1,1,0.84,0.35,0.79,0.44,96.74,95.25,42.56,41.41,97.98,96.63,86.05,97.00,17.53,21.22,14.12,12.41,7.28,9.59,5.70,4.10,0.60,1.24,0,0,107.26,115.38,104.23,114.57,92.81,83.14
301102027,1,1,0,0.00,0.00,0.00,0,86.00,22.00,22.00,89.00,91.33,0,99.00,25.00,23.00,20.00,21.00,9.00,9.33,8.00,7.00,0.00,0.67,2,1,99.11,97.17,0,96.60,0.0,89.03
231205026,1,3,0.90,0.33,0.59,0.43,95.00,95.33,-1.00,-1.00,93.47,95.71,88.60,101.00,25.41,24.14,5.59,3.79,7.24,7.07,6.06,4.50,0.88,0.93,1,0,108.21,113.78,104.51,114.40,90.90,83.33
250115023,1,1,0.78,0.38,0.68,0.51,104.61,91.54,9.09,6.00,102.18,95.94,96.22,95.69,20.59,23.03,16.26,14.71,7.85,7.51,4.03,5.37,0.74,0.66,0,0,96.97,95.08,96.95,92.82,107.90,98.62
250115026,0,-2,0.47,0.41,0.34,0.62,96.53,92.12,7.87,9.74,94.66,97.12,96.41,94.94,26.74,23.12,13.79,16.82,6.00,8.18,4.50,5.65,0.53,0.71,1,1,93.51,94.98,92.07,93.94,104.84,98.06
250115027,1,1,0.72,0.79,0.62,0.84,104.11,107.63,12.65,14.81,101.85,109.30,97.67,101.00,22.71,18.49,19.26,16.57,9.35,7.08,3.94,5.70,0.47,0.57,1,2,99.16,97.90,99.10,97.33,105.06,110.58
250115029,1,3,0.58,0.18,0.51,0.35,91.16,95.06,8.78,8.35,93.49,95.91,87.79,102.59,24.35,23.91,16.08,14.32,8.00,6.94,6.57,3.24,0.76,0.59,1,0,92.76,96.03,91.55,97.47,99.57,97.53
270330020,1,1,0.51,0.31,0.39,0.31,95.03,96.71,13.92,11.90,94.85,96.44,95.86,100.60,20.44,24.06,17.35,17.32,7.46,7.08,4.96,4.83,0.68,0.83,2,0,95.18,96.91,95.09,97.35,99.94,99.34
400578842,1,3,0.76,0.72,0.67,0.70,106.29,107.11,12.44,15.57,106.47,109.08,97.62,101.17,20.64,20.16,15.08,13.59,7.78,8.08,4.83,5.05,1.17,0.68,0,0,97.02,98.07,97.31,97.79,109.23,109.53
300119005,1,2,0.82,0.36,0.74,0.51,100.82,103.27,12.90,13.98,100.90,103.66,92.18,108.50,20.69,23.46,15.79,15.88,7.07,5.78,5.74,5.22,1.00,0.95,5,0,94.28,96.42,91.42,96.60,110.28,106.90
231205029,1,2,0.50,0.30,0.53,0.35,97.00,90.70,-1.00,-1.00,95.41,89.94,95.00,96.20,24.06,22.00,6.59,5.29,9.59,9.59,5.94,5.47,0.65,0.76,3,1,112.23,112.29,115.00,113.18,84.35,80.14
400489979,1,2,0.62,0.23,0.56,0.32,93.59,95.29,9.70,12.16,93.04,95.66,89.49,101.54,19.11,21.29,15.90,16.30,7.16,7.08,5.29,4.29,0.97,0.48,1,0,93.94,96.22,93.67,97.58,99.91,97.65
400828582,1,3,0.71,0.26,0.57,0.43,98.54,96.30,41.22,49.32,96.78,98.34,99.42,104.33,21.30,21.72,12.11,12.30,8.80,7.62,4.30,5.70,0.72,0.98,0,0,96.81,97.30,96.83,96.09,101.77,100.22
300119014,1,3,0.52,0.20,0.51,0.35,96.24,98.35,9.46,12.93,97.21,99.30,94.14,107.35,21.46,24.43,16.51,14.68,7.03,6.60,5.46,6.15,0.92,0.97,6,0,94.07,101.02,93.89,101.73,102.50,96.68
400489981,0,-1,0.54,0.27,0.44,0.34,101.54,99.51,13.58,13.26,99.88,101.03,100.38,104.19,22.75,22.95,16.05,17.25,7.95,7.23,6.32,3.93,0.53,0.92,1,2,95.26,98.17,94.85,97.91,107.05,101.63
400579291,1,1,0.94,0.22,0.80,0.26,113.61,97.53,20.78,11.68,109.69,98.92,98.06,106.47,19.80,21.45,15.14,15.77,9.43,7.26,6.18,4.48,0.63,0.34,0,0,100.85,98.19,100.61,97.50,112.92,100.03
400578895,0,-3,0.70,0.74,0.70,0.84,99.05,105.89,16.98,20.14,102.35,109.43,92.85,100.47,22.73,19.89,18.85,15.30,9.75,9.16,4.60,6.24,0.82,0.65,0,1,99.17,100.52,98.48,101.62,100.58,104.20
